# Two-year exponential half-life, and monthly interpolation
# Note: The exponential is a proxy for the environmental impact, the
# actual sulfate disspates more quickly than this timescale.
#
# Year    Volcanic
1949.2083333333 0.9171794361
1949.2916666667 0.891069118
1949.375    0.8657021099
1949.4583333333 0.8410572513
1949.5416666667 0.817113984
1949.625    0.793852335
1949.7083333333 0.7712529
1949.7916666667 0.749296827
1949.875    0.7279658009
1949.9583333333 0.7072420276
1950.0416666667 0.68710822
1950.125    0.6675475827
1950.2083333333 0.6485437989
1950.2916666667 0.6300810158
1950.375    0.6121438324
1950.4583333333 0.5947172857
1950.5416666667 0.5777868391
1950.625    0.5613383693
1950.7083333333 0.5453581556
1950.7916666667 0.5298328675
1950.875    0.5147495543
1950.9583333333 0.5000956337
1951.0416666667 0.4858588817
1951.125    0.4720274225
1951.2083333333 0.4585897181
1951.2916666667 0.445534559
1951.375    0.4328510549
1951.4583333333 0.4205286256
1951.5416666667 0.408556992
1951.625    0.3969261675
1951.7083333333 0.38562645
1951.7916666667 0.3746484135
1951.875    0.3639829004
1951.9583333333 0.3536210138
1952.0416666667 0.34355411
1952.125    0.3337737914
1952.2083333333 0.3242718994
1952.2916666667 0.3150405079
1952.375    0.3060719162
1952.4583333333 0.2973586429
1952.5416666667 0.2888934195
1952.625    0.2806691847
1952.7083333333 0.2726790778
1952.7916666667 0.2649164338
1952.875    0.2573747771
1952.9583333333 0.2500478168
1953.0416666667 0.2429294409
1953.125    0.2360137113
1953.2083333333 0.229294859
1953.2916666667 0.2227672795
1953.375    0.2164255275
1953.4583333333 0.2102643128
1953.5416666667 0.204278496
1953.625    0.1984630837
1953.7083333333 0.192813225
1953.7916666667 0.1873242068
1953.875    0.1819914502
1953.9583333333 0.1768105069
1954.0416666667 0.171777055
1954.125    0.1668868957
1954.2083333333 0.1621359497
1954.2916666667 0.157520254
1954.375    0.1530359581
1954.4583333333 0.1486793214
1954.5416666667 0.1444467098
1954.625    0.1403345923
1954.7083333333 0.1363395389
1954.7916666667 0.1324582169
1954.875    0.1286873886
1954.9583333333 0.1250239084
1955.0416666667 0.1214647204
1955.125    0.1180068556
1955.2083333333 0.1146474295
1955.2916666667 0.1113836397
1955.375    0.1082127637
1955.4583333333 0.1051321564
1955.5416666667 0.102139248
1955.625    0.0992315419
1955.7083333333 0.0964066125
1955.7916666667 0.0936621034
1955.875    0.0909957251
1955.9583333333 0.0884052535
1956.0416666667 0.0858885275
1956.125    0.0834434478
1956.2083333333 0.0810679749
1956.2916666667 0.078760127
1956.375    0.076517979
1956.4583333333 0.0743396607
1956.5416666667 0.0722233549
1956.625    0.0701672962
1956.7083333333 0.0681697694
1956.7916666667 0.0662291084
1956.875    0.0643436943
1956.9583333333 0.0625119542
1957.0416666667 0.0607323602
1957.125    0.0590034278
1957.2083333333 0.0573237148
1957.2916666667 0.0556918199
1957.375    0.0541063819
1957.4583333333 0.0525660782
1957.5416666667 0.051069624
1957.625    0.0496157709
1957.7083333333 0.0482033062
1957.7916666667 0.0468310517
1957.875    0.0454978626
1957.9583333333 0.0442026267
1958.0416666667 0.0429442637
1958.125    0.0417217239
1958.2083333333 0.0405339874
1958.2916666667 0.0393800635
1958.375    0.0382589895
1958.4583333333 0.0371698304
1958.5416666667 0.0361116774
1958.625    0.0350836481
1958.7083333333 0.0340848847
1958.7916666667 0.0331145542
1958.875    0.0321718471
1958.9583333333 0.0312559771
1959.0416666667 0.0303661801
1959.125    0.0295017139
1959.2083333333 0.0286618574
1959.2916666667 0.0278459099
1959.375    0.0270531909
1959.4583333333 0.0262830391
1959.5416666667 0.025534812
1959.625    0.0248078855
1959.7083333333 0.0241016531
1959.7916666667 0.0234155258
1959.875    0.0227489313
1959.9583333333 0.0221013134
1960.0416666667 0.0214721319
1960.125    0.020860862
1960.2083333333 0.0202669937
1960.2916666667 0.0196900317
1960.375    0.0191294948
1960.4583333333 0.0185849152
1960.5416666667 0.0180558387
1960.625    0.017541824
1960.7083333333 0.0170424424
1960.7916666667 0.0165572771
1960.875    0.0160859236
1960.9583333333 0.0156279886
1961.0416666667 0.0151830901
1961.125    0.014750857
1961.2083333333 0.0143309287
1961.2916666667 0.013922955
1961.375    0.0135265955
1961.4583333333 0.0131415196
1961.5416666667 0.012767406
1961.625    0.0124039427
1961.7083333333 0.0120508266
1961.7916666667 0.0117077629
1961.875    0.0113744656
1961.9583333333 0.0110506567
1962.0416666667 0.0107360659
1962.125    0.010430431
1962.2083333333 0.0101334969
1962.2916666667 0.0098450159
1962.375    0.0095647474
1962.4583333333 0.0092924576
1962.5416666667 0.0090279194
1962.625    0.008770912
1962.7083333333 0.0085212212
1962.7916666667 0.0082786386
1962.875    0.0080429618
1962.9583333333 0.0078139943
1963.0416666667 0.007591545
1963.125    0.0073754285
1963.2083333333 0.0071654643
1963.2916666667 0.0069614775
1963.375    0.0067632977
1963.4583333333 0.0065707598
1963.5416666667 20.5776379203
1963.625    19.9918325131
1963.7083333333 19.4227038487
1963.7916666667 18.8697771725
1963.875    18.3325912456
1963.9583333333 17.8106979592
1964.0416666667 17.3036619616
1964.125    16.8110602946
1964.2083333333 16.3324820409
1964.2916666667 15.867527981
1964.375    15.4158102607
1964.4583333333 14.976952067
1964.5416666667 14.5505873143
1964.625    14.1363603384
1964.7083333333 13.7339256004
1964.7916666667 13.3429473982
1964.875    12.9630995865
1964.9583333333 12.5940653046
1965.0416666667 12.2355367124
1965.125    11.8872147333
1965.2083333333 11.5488088047
1965.2916666667 11.2200366361
1965.375    10.9006239728
1965.4583333333 10.5903043681
1965.5416666667 10.2888189602
1965.625    9.9959162565
1965.7083333333 9.7113519243
1965.7916666667 9.4348885863
1965.875    9.1662956228
1965.9583333333 8.9053489796
1966.0416666667 8.6518309808
1966.125    8.4055301473
1966.2083333333 8.1662410204
1966.2916666667 7.9337639905
1966.375    7.7079051304
1966.4583333333 7.4884760335
1966.5416666667 7.2752936571
1966.625    7.0681801692
1966.7083333333 6.8669628002
1966.7916666667 6.6714736991
1966.875    6.4815497932
1966.9583333333 6.2970326523
1967.0416666667 6.1177683562
1967.125    5.9436073666
1967.2083333333 5.7744044024
1967.2916666667 5.610018318
1967.375    5.4503119864
1967.4583333333 5.2951521841
1967.5416666667 5.1444094801
1967.625    4.9979581283
1967.7083333333 4.8556759622
1967.7916666667 4.7174442931
1967.875    4.5831478114
1967.9583333333 4.4526744898
1968.0416666667 4.3259154904
1968.125    4.2027650737
1968.2083333333 4.0831205102
1968.2916666667 3.9668819953
1968.375    3.8539525652
1968.4583333333 3.7442380168
1968.5416666667 3.6376468286
1968.625    3.5340900846
1968.7083333333 3.4334814001
1968.7916666667 3.3357368495
1968.875    3.2407748966
1968.9583333333 3.1485163262
1969.0416666667 3.0588841781
1969.125    2.9718036833
1969.2083333333 2.8872022012
1969.2916666667 2.805009159
1969.375    2.7251559932
1969.4583333333 2.647576092
1969.5416666667 2.57220474
1969.625    2.4989790641
1969.7083333333 2.4278379811
1969.7916666667 2.3587221466
1969.875    2.2915739057
1969.9583333333 2.2263372449
1970.0416666667 2.1629577452
1970.125    2.1013825368
1970.2083333333 2.0415602551
1970.2916666667 1.9834409976
1970.375    1.9269762826
1970.4583333333 1.8721190084
1970.5416666667 1.8188234143
1970.625    1.7670450423
1970.7083333333 1.7167407
1970.7916666667 1.6678684248
1970.875    1.6203874483
1970.9583333333 1.5742581631
1971.0416666667 1.5294420891
1971.125    1.4859018417
1971.2083333333 1.4436011006
1971.2916666667 1.4025045795
1971.375    1.3625779966
1971.4583333333 1.323788046
1971.5416666667 1.28610237
1971.625    1.2494895321
1971.7083333333 1.2139189905
1971.7916666667 1.1793610733
1971.875    1.1457869528
1971.9583333333 1.1131686224
1972.0416666667 1.0814788726
1972.125    1.0506912684
1972.2083333333 1.0207801276
1972.2916666667 0.9917204988
1972.375    0.9634881413
1972.4583333333 0.9360595042
1972.5416666667 0.9094117071
1972.625    0.8835225211
1972.7083333333 0.85837035
1972.7916666667 0.8339342124
1972.875    0.8101937242
1972.9583333333 0.7871290815
1973.0416666667 0.7647210445
1973.125    0.7429509208
1973.2083333333 0.7218005503
1973.2916666667 0.7012522898
1973.375    0.6812889983
1973.4583333333 0.661894023
1973.5416666667 0.643051185
1973.625    0.624744766
1973.7083333333 0.6069594953
1973.7916666667 0.5896805366
1973.875    0.5728934764
1973.9583333333 0.5565843112
1974.0416666667 0.5407394363
1974.125    0.5253456342
1974.2083333333 0.5103900638
1974.2916666667 0.4958602494
1974.375    0.4817440706
1974.4583333333 0.4680297521
1974.5416666667 0.4547058536
1974.625    0.4417612606
1974.7083333333 0.429185175
1974.7916666667 0.4169671062
1974.875    0.4050968621
1974.9583333333 0.3935645408
1975.0416666667 0.3823605223
1975.125    0.3714754604
1975.2083333333 0.3609002751
1975.2916666667 0.3506261449
1975.375    0.3406444992
1975.4583333333 0.3309470115
1975.5416666667 0.3215255925
1975.625    0.312372383
1975.7083333333 0.3034797476
1975.7916666667 0.2948402683
1975.875    0.2864467382
1975.9583333333 0.2782921556
1976.0416666667 0.2703697181
1976.125    0.2626728171
1976.2083333333 0.2551950319
1976.2916666667 0.2479301247
1976.375    0.2408720353
1976.4583333333 0.234014876
1976.5416666667 4.8750900339
1976.625    4.7363056839
1976.7083333333 4.601472255
1976.7916666667 4.470477272
1976.875    4.343211462
1976.9583333333 4.2195686625
1977.0416666667 4.0994457335
1977.125    3.9827424711
1977.2083333333 3.8693615241
1977.2916666667 3.7592083125
1977.375    3.6521909491
1977.4583333333 3.5482201622
1977.5416666667 3.4472092218
1977.625    3.3490738669
1977.7083333333 3.2537322349
1977.7916666667 3.1611047942
1977.875    3.0711142769
1977.9583333333 2.9836856149
1978.0416666667 2.8987458773
1978.125    2.8162242091
1978.2083333333 2.7360517726
1978.2916666667 2.6581616897
1978.375    2.5824889863
1978.4583333333 2.5089705378
1978.5416666667 2.4375450169
1978.625    2.3681528419
1978.7083333333 2.3007361275
1978.7916666667 2.235238636
1978.875    2.171605731
1978.9583333333 2.1097843313
1979.0416666667 2.0497228668
1979.125    1.9913712356
1979.2083333333 1.934680762
1979.2916666667 1.8796041563
1979.375    1.8260954745
1979.4583333333 1.7741100811
1979.5416666667 1.7236046109
1979.625    1.6745369334
1979.7083333333 1.6268661175
1979.7916666667 1.5805523971
1979.875    1.5355571384
1979.9583333333 1.4918428075
1980.0416666667 1.4493729386
1980.125    1.4081121045
1980.2083333333 1.3680258863
1980.2916666667 1.3290808448
1980.375    1.2912444931
1980.4583333333 1.2544852689
1980.5416666667 1.2187725085
1980.625    1.184076421
1980.7083333333 1.1503680637
1980.7916666667 1.117619318
1980.875    1.0858028655
1980.9583333333 1.0548921656
1981.0416666667 1.0248614334
1981.125    0.9956856178
1981.2083333333 0.967340381
1981.2916666667 0.9398020781
1981.375    0.9130477373
1981.4583333333 0.8870550406
1981.5416666667 0.8618023055
1981.625    0.8372684667
1981.7083333333 0.8134330587
1981.7916666667 0.7902761985
1981.875    0.7677785692
1981.9583333333 0.7459214037
1982.0416666667 0.7246864693
1982.125    0.7040560523
1982.2083333333 0.6840129431
1982.2916666667 0.6645404224
1982.375    0.6456222466
1982.4583333333 0.6272426345
1982.5416666667 14.4086710352
1982.625    13.9984841403
1982.7083333333 13.59997447
1982.7916666667 13.2128095965
1982.875    12.8366665554
1982.9583333333 12.4712315765
1983.0416666667 12.1161998221
1983.125    11.7712751325
1983.2083333333 11.4361697794
1983.2916666667 11.1106042251
1983.375    10.7943068902
1983.4583333333 10.4870139265
1983.5416666667 10.1884689969
1983.625    9.8984230619
1983.7083333333 9.6166341717
1983.7916666667 9.3428672642
1983.875    9.0768939691
1983.9583333333 8.8184924175
1984.0416666667 8.5674470564
1984.125    8.3235484694
1984.2083333333 8.0865932018
1984.2916666667 7.8563835907
1984.375    7.6327276003
1984.4583333333 7.4154386618
1984.5416666667 7.2043355176
1984.625    6.9992420701
1984.7083333333 6.799987235
1984.7916666667 6.6064047982
1984.875    6.4183332777
1984.9583333333 6.2356157882
1985.0416666667 6.058099911
1985.125    5.8856375663
1985.2083333333 5.7180848897
1985.2916666667 5.5553021126
1985.375    5.3971534451
1985.4583333333 5.2435069632
1985.5416666667 5.0942344984
1985.625    4.949211531
1985.7083333333 4.8083170859
1985.7916666667 4.6714336321
1985.875    4.5384469846
1985.9583333333 4.4092462087
1986.0416666667 4.2837235282
1986.125    4.1617742347
1986.2083333333 4.0432966009
1986.2916666667 3.9281917953
1986.375    3.8163638001
1986.4583333333 3.7077193309
1986.5416666667 3.6021677588
1986.625    3.4996210351
1986.7083333333 3.3999936175
1986.7916666667 3.3032023991
1986.875    3.2091666388
1986.9583333333 3.1178078941
1987.0416666667 3.0290499555
1987.125    2.9428187831
1987.2083333333 2.8590424448
1987.2916666667 2.7776510563
1987.375    2.6985767226
1987.4583333333 2.6217534816
1987.5416666667 2.5471172492
1987.625    2.4746057655
1987.7083333333 2.4041585429
1987.7916666667 2.335716816
1987.875    2.2692234923
1987.9583333333 2.2046231044
1988.0416666667 2.1418617641
1988.125    2.0808871174
1988.2083333333 2.0216483004
1988.2916666667 1.9640958977
1988.375    1.9081819001
1988.4583333333 1.8538596654
1988.5416666667 1.8010838794
1988.625    1.7498105175
1988.7083333333 1.6999968088
1988.7916666667 1.6516011996
1988.875    1.6045833194
1988.9583333333 1.5589039471
1989.0416666667 1.5145249778
1989.125    1.4714093916
1989.2083333333 1.4295212224
1989.2916666667 1.3888255281
1989.375    1.3492883613
1989.4583333333 1.3108767408
1989.5416666667 1.2735586246
1989.625    1.2373028827
1989.7083333333 1.2020792715
1989.7916666667 1.167858408
1989.875    1.1346117461
1989.9583333333 1.1023115522
1990.0416666667 1.070930882
1990.125    1.0404435587
1990.2083333333 1.0108241502
1990.2916666667 0.9820479488
1990.375    0.95409095
1990.4583333333 0.9269298327
1990.5416666667 0.9005419397
1990.625    0.8749052588
1990.7083333333 0.8499984044
1990.7916666667 0.8258005998
1990.875    0.8022916597
1990.9583333333 0.7794519735
1991.0416666667 0.7572624889
1991.125    0.7357046958
1991.2083333333 0.7147606112
1991.2916666667 0.6944127641
1991.375    0.6746441806
1991.4583333333 0.6554383704
1991.5416666667 30.2993276122
1991.625    29.4367645707
1991.7083333333 28.5987570247
1991.7916666667 27.7846059268
1991.875    26.9936321302
1991.9583333333 26.2251758222
1992.0416666667 25.4785959737
1992.125    24.7532698042
1992.2083333333 24.0485922628
1992.2916666667 23.363975523
1992.375    22.698848493
1992.4583333333 22.0526563383
1992.5416666667 21.42486002
1992.625    20.8149358441
1992.7083333333 20.2223750256
1992.7916666667 19.6466832634
1992.875    19.0873803281
1992.9583333333 18.5439996617
1993.0416666667 18.0160879881
1993.125    17.5032049351
1993.2083333333 17.004922667
1993.2916666667 16.5208255278
1993.375    16.0505096945
1993.4583333333 15.59358284
1993.5416666667 15.1496638061
1993.625    14.7183822854
1993.7083333333 14.2993785123
1993.7916666667 13.8923029634
1993.875    13.4968160651
1993.9583333333 13.1125879111
1994.0416666667 12.7392979868
1994.125    12.3766349021
1994.2083333333 12.0242961314
1994.2916666667 11.6819877615
1994.375    11.3494242465
1994.4583333333 11.0263281692
1994.5416666667 10.71243001
1994.625    10.4074679221
1994.7083333333 10.1111875128
1994.7916666667 9.8233416317
1994.875    9.5436901641
1994.9583333333 9.2719998309
1995.0416666667 9.0080439941
1995.125    8.7516024675
1995.2083333333 8.5024613335
1995.2916666667 8.2604127639
1995.375    8.0252548473
1995.4583333333 7.79679142
1995.5416666667 7.574831903
1995.625    7.3591911427
1995.7083333333 7.1496892562
1995.7916666667 6.9461514817
1995.875    6.7484080326
1995.9583333333 6.5562939556
1996.0416666667 6.3696489934
1996.125    6.188317451
1996.2083333333 6.0121480657
1996.2916666667 5.8409938808
1996.375    5.6747121232
1996.4583333333 5.5131640846
1996.5416666667 5.356215005
1996.625    5.203733961
1996.7083333333 5.0555937564
1996.7916666667 4.9116708159
1996.875    4.771845082
1996.9583333333 4.6359999154
1997.0416666667 4.504021997
1997.125    4.3758012338
1997.2083333333 4.2512306667
1997.2916666667 4.130206382
1997.375    4.0126274236
1997.4583333333 3.89839571
1997.5416666667 3.7874159515
1997.625    3.6795955713
1997.7083333333 3.5748446281
1997.7916666667 3.4730757408
1997.875    3.3742040163
1997.9583333333 3.2781469778
1998.0416666667 3.1848244967
1998.125    3.0941587255
1998.2083333333 3.0060740328
1998.2916666667 2.9204969404
1998.375    2.8373560616
1998.4583333333 2.7565820423
1998.5416666667 2.6781075025
1998.625    2.6018669805
1998.7083333333 2.5277968782
1998.7916666667 2.4558354079
1998.875    2.385922541
1998.9583333333 2.3179999577
1999.0416666667 2.2520109985
1999.125    2.1879006169
1999.2083333333 2.1256153334
1999.2916666667 2.065103191
1999.375    2.0063137118
1999.4583333333 1.949197855
1999.5416666667 1.8937079758
1999.625    1.8397977857
1999.7083333333 1.787422314
1999.7916666667 1.7365378704
1999.875    1.6871020081
1999.9583333333 1.6390734889
2000.0416666667 1.5924122484
2000.125    1.5470793628
2000.2083333333 1.5030370164
2000.2916666667 1.4602484702
2000.375    1.4186780308
2000.4583333333 1.3782910211
2000.5416666667 1.3390537512
2000.625    1.3009334903
2000.7083333333 1.2638984391
2000.7916666667 1.227917704
2000.875    1.1929612705
2000.9583333333 1.1589999789
2001.0416666667 1.1260054993
2001.125    1.0939503084
2001.2083333333 1.0628076667
2001.2916666667 1.0325515955
2001.375    1.0031568559
2001.4583333333 0.9745989275
2001.5416666667 0.9468539879
2001.625    0.9198988928
2001.7083333333 0.893711157
2001.7916666667 0.8682689352
2001.875    0.8435510041
2001.9583333333 0.8195367444
2002.0416666667 0.7962061242
2002.125    0.7735396814
2002.2083333333 0.7515185082
2002.2916666667 0.7301242351
2002.375    0.7093390154
2002.4583333333 0.6891455106
2002.5416666667 0.6695268756
2002.625    0.6504667451
2002.7083333333 0.6319492196
2002.7916666667 0.613958852
2002.875    0.5964806353
2002.9583333333 0.5794999894
2003.0416666667 0.5630027496
2003.125    0.5469751542
2003.2083333333 0.5314038333
2003.2916666667 0.5162757977
2003.375    0.501578428
2003.4583333333 0.4872994638
2003.5416666667 0.4734269939
2003.625    0.4599494464
2003.7083333333 0.4468555785
2003.7916666667 0.4341344676
2003.875    0.421775502
2003.9583333333 0.4097683722
2004.0416666667 0.3981030621
2004.125    0.3867698407
2004.2083333333 0.3757592541
2004.2916666667 0.3650621175
2004.375    0.3546695077
2004.4583333333 0.3445727553
2004.5416666667 0.3347634378
2004.625    0.3252333726
2004.7083333333 0.3159746098
2004.7916666667 0.306979426
2004.875    0.2982403176
2004.9583333333 0.2897499947
2005.0416666667 0.2815013748
2005.125    0.2734875771
2005.2083333333 0.2657019167
2005.2916666667 0.2581378989
2005.375    0.250789214
2005.4583333333 0.2436497319
2005.5416666667 0.236713497
2005.625    0.2299747232
2005.7083333333 0.2234277893
2005.7916666667 0.2170672338
2005.875    0.210887751
2005.9583333333 0.2048841861
2006.0416666667 0.199051531
2006.125    0.1933849203
2006.2083333333 0.1878796271
2006.2916666667 0.1825310588
2006.375    0.1773347539
2006.4583333333 0.1722863776
2006.5416666667 0.1673817189
2006.625    0.1626166863
2006.7083333333 0.1579873049
2006.7916666667 0.153489713
2006.875    0.1491201588
2006.9583333333 0.1448749974
2007.0416666667 0.1407506874
2007.125    0.1367437886
2007.2083333333 0.1328509583
2007.2916666667 0.1290689494
2007.375    0.125394607
2007.4583333333 0.1218248659
2007.5416666667 0.1183567485
2007.625    0.1149873616
2007.7083333333 0.1117138946
2007.7916666667 0.1085336169
2007.875    0.1054438755
2007.9583333333 0.1024420931
2008.0416666667 0.0995257655
2008.125    0.0966924602
2008.2083333333 0.0939398135
2008.2916666667 0.0912655294
2008.375    0.0886673769
2008.4583333333 0.0861431888
2008.5416666667 0.0836908595
2008.625    0.0813083431
2008.7083333333 0.0789936524
2008.7916666667 0.0767448565
2008.875    0.0745600794
2008.9583333333 0.0724374987
2009.0416666667 0.0703753437
2009.125    0.0683718943
2009.2083333333 0.0664254792
2009.2916666667 0.0645344747
2009.375    0.0626973035
2009.4583333333 0.060912433
2009.5416666667 0.0591783742
2009.625    0.0574936808
2009.7083333333 0.0558569473
2009.7916666667 0.0542668085
2009.875    0.0527219378
2009.9583333333 0.0512210465
2010.0416666667 0.0497628828
2010.125    0.0483462301
2010.2083333333 0.0469699068
2010.2916666667 0.0456327647
2010.375    0.0443336885
2010.4583333333 0.0430715944
2010.5416666667 0.0418454297
2010.625    0.0406541716
2010.7083333333 0.0394968262
2010.7916666667 0.0383724282
2010.875    0.0372800397
2010.9583333333 0.0362187493
2011.0416666667 0.0351876719
2011.125    0.0341859471
2011.2083333333 0.0332127396
2011.2916666667 0.0322672374
2011.375    0.0313486517
2011.4583333333 0.0304562165
2011.5416666667 0.0295891871
2011.625    0.0287468404
2011.7083333333 0.0279284737
2011.7916666667 0.0271334042
2011.875    0.0263609689
2011.9583333333 0.0256105233
