# Berkeley Interpolated
#
# Year    CO2 (ppm)
1950.7916666667 311.5929015476
1950.875    311.6219246309
1950.9583333333 311.6512740147
1951.0416666667 311.680948763
1951.125    311.7109479402
1951.2083333333 311.7412706104
1951.2916666667 311.7719158379
1951.375    311.8028826869
1951.4583333333 311.8341702216
1951.5416666667 311.8657775063
1951.625    311.8977036051
1951.7083333333 311.9299475823
1951.7916666667 311.9625085021
1951.875    311.9953854288
1951.9583333333 312.0285774265
1952.0416666667 312.0620835594
1952.125    312.0959028919
1952.2083333333 312.130034488
1952.2916666667 312.1644774121
1952.375    312.1992307283
1952.4583333333 312.2342935009
1952.5416666667 312.2696647941
1952.625    312.3053436722
1952.7083333333 312.3413291992
1952.7916666667 312.3776204395
1952.875    312.4142164573
1952.9583333333 312.4511163168
1953.0416666667 312.4883190822
1953.125    312.5258238178
1953.2083333333 312.5636295877
1953.2916666667 312.6017354562
1953.375    312.6401404875
1953.4583333333 312.6788437458
1953.5416666667 312.7178442954
1953.625    312.7571412004
1953.7083333333 312.7967335251
1953.7916666667 312.8366203338
1953.875    312.8768006905
1953.9583333333 312.9172736596
1954.0416666667 312.9580383053
1954.125    312.9990936918
1954.2083333333 313.0404388833
1954.2916666667 313.082072944
1954.375    313.1239949382
1954.4583333333 313.1662039301
1954.5416666667 313.2086989838
1954.625    313.2514791637
1954.7083333333 313.2945435339
1954.7916666667 313.3378911587
1954.875    313.3815211022
1954.9583333333 313.4254324288
1955.0416666667 313.4696242026
1955.125    313.5140954878
1955.2083333333 313.5588453487
1955.2916666667 313.6038728495
1955.375    313.6491770544
1955.4583333333 313.6947570276
1955.5416666667 313.7406118334
1955.625    313.7867405359
1955.7083333333 313.8331421995
1955.7916666667 313.8798158882
1955.875    313.9267606664
1955.9583333333 313.9739755982
1956.0416666667 314.0214597479
1956.125    314.0692121798
1956.2083333333 314.1172319579
1956.2916666667 314.1655181466
1956.375    314.21406981
1956.4583333333 314.2628860124
1956.5416666667 314.311965818
1956.625    314.361308291
1956.7083333333 314.4109124957
1956.7916666667 314.4607774963
1956.875    314.5109023569
1956.9583333333 314.5612861418
1957.0416666667 314.6119279153
1957.125    314.6628267415
1957.2083333333 314.7139816847
1957.2916666667 314.7653918091
1957.375    314.8170561789
1957.4583333333 314.8689738583
1957.5416666667 314.9211439115
1957.625    314.9735654029
1957.7083333333 315.0262373965
1957.7916666667 315.0791589567
1957.875    315.1323291476
1957.9583333333 315.1857470335
1958.0416666667 315.2394116785
1958.125    315.293322147
1958.2083333333 315.71
1958.2916666667 317.45
1958.375    317.5
1958.4583333333 317.1
1958.5416666667 315.86
1958.625    314.93
1958.7083333333 313.2
1958.7916666667 312.66
1958.875    313.33
1958.9583333333 314.67
1959.0416666667 315.62
1959.125    316.38
1959.2083333333 316.71
1959.2916666667 317.72
1959.375    318.29
1959.4583333333 318.15
1959.5416666667 316.54
1959.625    314.8
1959.7083333333 313.84
1959.7916666667 313.26
1959.875    314.8
1959.9583333333 315.58
1960.0416666667 316.43
1960.125    316.97
1960.2083333333 317.58
1960.2916666667 319.02
1960.375    320.03
1960.4583333333 319.59
1960.5416666667 318.18
1960.625    315.91
1960.7083333333 314.16
1960.7916666667 313.83
1960.875    315
1960.9583333333 316.19
1961.0416666667 316.93
1961.125    317.7
1961.2083333333 318.54
1961.2916666667 319.48
1961.375    320.58
1961.4583333333 319.77
1961.5416666667 318.57
1961.625    316.79
1961.7083333333 314.8
1961.7916666667 315.38
1961.875    316.1
1961.9583333333 317.01
1962.0416666667 317.94
1962.125    318.56
1962.2083333333 319.68
1962.2916666667 320.63
1962.375    321.01
1962.4583333333 320.55
1962.5416666667 319.58
1962.625    317.4
1962.7083333333 316.26
1962.7916666667 315.42
1962.875    316.69
1962.9583333333 317.69
1963.0416666667 318.74
1963.125    319.08
1963.2083333333 319.86
1963.2916666667 321.39
1963.375    322.25
1963.4583333333 321.47
1963.5416666667 319.74
1963.625    317.77
1963.7083333333 316.21
1963.7916666667 315.99
1963.875    317.12
1963.9583333333 318.31
1964.0416666667 319.57
1964.125    320.07
1964.2083333333 320.73
1964.2916666667 321.77
1964.375    322.25
1964.4583333333 321.89
1964.5416666667 320.44
1964.625    318.7
1964.7083333333 316.7
1964.7916666667 316.79
1964.875    317.79
1964.9583333333 318.71
1965.0416666667 319.44
1965.125    320.44
1965.2083333333 320.89
1965.2916666667 322.13
1965.375    322.16
1965.4583333333 321.87
1965.5416666667 321.39
1965.625    318.81
1965.7083333333 317.81
1965.7916666667 317.3
1965.875    318.87
1965.9583333333 319.42
1966.0416666667 320.62
1966.125    321.59
1966.2083333333 322.39
1966.2916666667 323.87
1966.375    324.01
1966.4583333333 323.75
1966.5416666667 322.39
1966.625    320.37
1966.7083333333 318.64
1966.7916666667 318.1
1966.875    319.79
1966.9583333333 321.08
1967.0416666667 322.07
1967.125    322.5
1967.2083333333 323.04
1967.2916666667 324.42
1967.375    325
1967.4583333333 324.09
1967.5416666667 322.55
1967.625    320.92
1967.7083333333 319.31
1967.7916666667 319.31
1967.875    320.72
1967.9583333333 321.96
1968.0416666667 322.57
1968.125    323.15
1968.2083333333 323.89
1968.2916666667 325.02
1968.375    325.57
1968.4583333333 325.36
1968.5416666667 324.14
1968.625    322.03
1968.7083333333 320.41
1968.7916666667 320.25
1968.875    321.31
1968.9583333333 322.84
1969.0416666667 324
1969.125    324.42
1969.2083333333 325.64
1969.2916666667 326.66
1969.375    327.34
1969.4583333333 326.76
1969.5416666667 325.88
1969.625    323.67
1969.7083333333 322.38
1969.7916666667 321.78
1969.875    322.85
1969.9583333333 324.11
1970.0416666667 325.03
1970.125    325.99
1970.2083333333 326.87
1970.2916666667 328.13
1970.375    328.07
1970.4583333333 327.66
1970.5416666667 326.35
1970.625    324.69
1970.7083333333 323.1
1970.7916666667 323.16
1970.875    323.98
1970.9583333333 325.13
1971.0416666667 326.17
1971.125    326.68
1971.2083333333 327.18
1971.2916666667 327.78
1971.375    328.92
1971.4583333333 328.57
1971.5416666667 327.34
1971.625    325.46
1971.7083333333 323.36
1971.7916666667 323.57
1971.875    324.8
1971.9583333333 326.01
1972.0416666667 326.77
1972.125    327.63
1972.2083333333 327.75
1972.2916666667 329.72
1972.375    330.07
1972.4583333333 329.09
1972.5416666667 328.05
1972.625    326.32
1972.7083333333 324.93
1972.7916666667 325.06
1972.875    326.5
1972.9583333333 327.55
1973.0416666667 328.54
1973.125    329.56
1973.2083333333 330.3
1973.2916666667 331.5
1973.375    332.48
1973.4583333333 332.07
1973.5416666667 330.87
1973.625    329.31
1973.7083333333 327.51
1973.7916666667 327.18
1973.875    328.16
1973.9583333333 328.64
1974.0416666667 329.35
1974.125    330.71
1974.2083333333 331.48
1974.2916666667 332.65
1974.375    333.19
1974.4583333333 332.12
1974.5416666667 330.99
1974.625    329.17
1974.7083333333 327.41
1974.7916666667 327.21
1974.875    328.34
1974.9583333333 329.5
1975.0416666667 330.68
1975.125    331.41
1975.2083333333 331.85
1975.2916666667 333.29
1975.375    333.91
1975.4583333333 333.4
1975.5416666667 331.74
1975.625    329.88
1975.7083333333 328.57
1975.7916666667 328.36
1975.875    329.33
1975.9583333333 330.59
1976.0416666667 331.66
1976.125    332.75
1976.2083333333 333.46
1976.2916666667 334.78
1976.375    334.78
1976.4583333333 334.06
1976.5416666667 332.95
1976.625    330.64
1976.7083333333 328.96
1976.7916666667 328.77
1976.875    330.18
1976.9583333333 331.65
1977.0416666667 332.69
1977.125    333.23
1977.2083333333 334.97
1977.2916666667 336.03
1977.375    336.82
1977.4583333333 336.1
1977.5416666667 334.79
1977.625    332.53
1977.7083333333 331.19
1977.7916666667 331.21
1977.875    332.35
1977.9583333333 333.47
1978.0416666667 335.1
1978.125    335.26
1978.2083333333 336.61
1978.2916666667 337.77
1978.375    338
1978.4583333333 337.98
1978.5416666667 336.48
1978.625    334.37
1978.7083333333 332.33
1978.7916666667 332.41
1978.875    333.76
1978.9583333333 334.83
1979.0416666667 336.21
1979.125    336.65
1979.2083333333 338.13
1979.2916666667 338.95
1979.375    339.01
1979.4583333333 339.2
1979.5416666667 337.6
1979.625    335.56
1979.7083333333 333.93
1979.7916666667 334.12
1979.875    335.26
1979.9583333333 336.78
1980.0416666667 337.8
1980.125    338.28
1980.2083333333 340.04
1980.2916666667 340.86
1980.375    341.47
1980.4583333333 341.26
1980.5416666667 339.34
1980.625    337.45
1980.7083333333 336.1
1980.7916666667 336.05
1980.875    337.21
1980.9583333333 338.29
1981.0416666667 339.36
1981.125    340.51
1981.2083333333 341.57
1981.2916666667 342.56
1981.375    343.01
1981.4583333333 342.49
1981.5416666667 340.68
1981.625    338.49
1981.7083333333 336.92
1981.7916666667 337.12
1981.875    338.59
1981.9583333333 339.9
1982.0416666667 340.92
1982.125    341.69
1982.2083333333 342.85
1982.2916666667 343.92
1982.375    344.67
1982.4583333333 343.78
1982.5416666667 342.23
1982.625    340.11
1982.7083333333 338.32
1982.7916666667 338.39
1982.875    339.48
1982.9583333333 340.88
1983.0416666667 341.64
1983.125    342.87
1983.2083333333 343.59
1983.2916666667 345.25
1983.375    345.96
1983.4583333333 345.52
1983.5416666667 344.15
1983.625    342.25
1983.7083333333 340.17
1983.7916666667 340.3
1983.875    341.53
1983.9583333333 343.07
1984.0416666667 344.05
1984.125    344.77
1984.2083333333 345.46
1984.2916666667 346.77
1984.375    347.55
1984.4583333333 346.98
1984.5416666667 345.55
1984.625    343.2
1984.7083333333 341.35
1984.7916666667 341.68
1984.875    343.06
1984.9583333333 344.54
1985.0416666667 345.25
1985.125    346.06
1985.2083333333 347.66
1985.2916666667 348.2
1985.375    348.92
1985.4583333333 348.4
1985.5416666667 346.66
1985.625    344.85
1985.7083333333 343.2
1985.7916666667 343.08
1985.875    344.4
1985.9583333333 345.82
1986.0416666667 346.54
1986.125    347.13
1986.2083333333 348.05
1986.2916666667 349.77
1986.375    350.53
1986.4583333333 349.9
1986.5416666667 348.11
1986.625    346.09
1986.7083333333 345.01
1986.7916666667 344.47
1986.875    345.86
1986.9583333333 347.15
1987.0416666667 348.38
1987.125    348.7
1987.2083333333 349.72
1987.2916666667 351.32
1987.375    352.14
1987.4583333333 351.61
1987.5416666667 349.91
1987.625    347.84
1987.7083333333 346.52
1987.7916666667 346.65
1987.875    347.95
1987.9583333333 349.18
1988.0416666667 350.38
1988.125    351.68
1988.2083333333 352.24
1988.2916666667 353.66
1988.375    354.18
1988.4583333333 353.68
1988.5416666667 352.58
1988.625    350.66
1988.7083333333 349.03
1988.7916666667 349.08
1988.875    350.15
1988.9583333333 351.44
1989.0416666667 352.89
1989.125    353.24
1989.2083333333 353.8
1989.2916666667 355.59
1989.375    355.89
1989.4583333333 355.3
1989.5416666667 353.98
1989.625    351.53
1989.7083333333 350.02
1989.7916666667 350.29
1989.875    351.44
1989.9583333333 352.84
1990.0416666667 353.79
1990.125    354.88
1990.2083333333 355.65
1990.2916666667 356.27
1990.375    357.29
1990.4583333333 356.32
1990.5416666667 354.88
1990.625    352.89
1990.7083333333 351.28
1990.7916666667 351.59
1990.875    353.05
1990.9583333333 354.27
1991.0416666667 354.87
1991.125    355.68
1991.2083333333 357.06
1991.2916666667 358.51
1991.375    359.09
1991.4583333333 358.1
1991.5416666667 356.12
1991.625    353.89
1991.7083333333 352.3
1991.7916666667 352.32
1991.875    353.79
1991.9583333333 355.07
1992.0416666667 356.17
1992.125    356.93
1992.2083333333 357.82
1992.2916666667 359
1992.375    359.55
1992.4583333333 359.32
1992.5416666667 356.85
1992.625    354.91
1992.7083333333 352.93
1992.7916666667 353.31
1992.875    354.27
1992.9583333333 355.53
1993.0416666667 356.86
1993.125    357.27
1993.2083333333 358.36
1993.2916666667 359.27
1993.375    360.19
1993.4583333333 359.52
1993.5416666667 357.42
1993.625    355.46
1993.7083333333 354.1
1993.7916666667 354.12
1993.875    355.4
1993.9583333333 356.84
1994.0416666667 358.22
1994.125    358.98
1994.2083333333 359.91
1994.2916666667 361.32
1994.375    361.68
1994.4583333333 360.8
1994.5416666667 359.39
1994.625    357.42
1994.7083333333 355.63
1994.7916666667 356.09
1994.875    357.56
1994.9583333333 358.87
1995.0416666667 359.87
1995.125    360.79
1995.2083333333 361.77
1995.2916666667 363.23
1995.375    363.77
1995.4583333333 363.22
1995.5416666667 361.7
1995.625    359.11
1995.7083333333 358.11
1995.7916666667 357.97
1995.875    359.4
1995.9583333333 360.61
1996.0416666667 362.04
1996.125    363.17
1996.2083333333 364.17
1996.2916666667 364.51
1996.375    365.16
1996.4583333333 364.93
1996.5416666667 363.53
1996.625    361.38
1996.7083333333 359.6
1996.7916666667 359.54
1996.875    360.84
1996.9583333333 362.18
1997.0416666667 363.04
1997.125    364.09
1997.2083333333 364.47
1997.2916666667 366.25
1997.375    366.69
1997.4583333333 365.59
1997.5416666667 364.34
1997.625    362.2
1997.7083333333 360.31
1997.7916666667 360.71
1997.875    362.44
1997.9583333333 364.33
1998.0416666667 365.18
1998.125    365.98
1998.2083333333 367.13
1998.2916666667 368.61
1998.375    369.49
1998.4583333333 368.95
1998.5416666667 367.74
1998.625    365.79
1998.7083333333 364.01
1998.7916666667 364.35
1998.875    365.52
1998.9583333333 367.08
1999.0416666667 368.12
1999.125    368.98
1999.2083333333 369.6
1999.2916666667 370.96
1999.375    370.77
1999.4583333333 370.33
1999.5416666667 369.28
1999.625    366.86
1999.7083333333 364.94
1999.7916666667 365.35
1999.875    366.68
1999.9583333333 368.04
2000.0416666667 369.25
2000.125    369.5
2000.2083333333 370.56
2000.2916666667 371.82
2000.375    371.51
2000.4583333333 371.71
2000.5416666667 369.85
2000.625    368.2
2000.7083333333 366.91
2000.7916666667 366.99
2000.875    368.33
2000.9583333333 369.67
2001.0416666667 370.52
2001.125    371.49
2001.2083333333 372.53
2001.2916666667 373.37
2001.375    373.82
2001.4583333333 373.18
2001.5416666667 371.57
2001.625    369.63
2001.7083333333 368.16
2001.7916666667 368.42
2001.875    369.69
2001.9583333333 371.18
2002.0416666667 372.45
2002.125    373.14
2002.2083333333 373.93
2002.2916666667 375
2002.375    375.65
2002.4583333333 375.5
2002.5416666667 374
2002.625    371.83
2002.7083333333 370.66
2002.7916666667 370.51
2002.875    372.2
2002.9583333333 373.71
2003.0416666667 374.87
2003.125    375.62
2003.2083333333 376.48
2003.2916666667 377.74
2003.375    378.5
2003.4583333333 378.18
2003.5416666667 376.72
2003.625    374.31
2003.7083333333 373.2
2003.7916666667 373.1
2003.875    374.64
2003.9583333333 375.93
2004.0416666667 377
2004.125    377.87
2004.2083333333 378.73
2004.2916666667 380.41
2004.375    380.63
2004.4583333333 379.56
2004.5416666667 377.61
2004.625    376.15
2004.7083333333 374.11
2004.7916666667 374.44
2004.875    375.93
2004.9583333333 377.45
2005.0416666667 378.47
2005.125    379.76
2005.2083333333 381.14
2005.2916666667 382.2
2005.375    382.47
2005.4583333333 382.2
2005.5416666667 380.78
2005.625    378.73
2005.7083333333 376.66
2005.7916666667 376.98
2005.875    378.29
2005.9583333333 379.92
2006.0416666667 381.35
2006.125    382.16
2006.2083333333 382.66
2006.2916666667 384.73
2006.375    384.98
2006.4583333333 384.09
2006.5416666667 382.38
2006.625    380.45
2006.7083333333 378.92
2006.7916666667 379.16
2006.875    380.18
2006.9583333333 381.79
2007.0416666667 382.93
2007.125    383.81
2007.2083333333 384.56
2007.2916666667 386.4
2007.375    386.58
2007.4583333333 386.05
2007.5416666667 384.49
2007.625    382
2007.7083333333 380.9
2007.7916666667 381.14
2007.875    382.42
2007.9583333333 383.89
2008.0416666667 385.44
2008.125    385.73
2008.2083333333 385.97
2008.2916666667 387.16
2008.375    388.5
2008.4583333333 387.88
2008.5416666667 386.42
2008.625    384.15
2008.7083333333 383.09
2008.7916666667 382.99
2008.875    384.13
2008.9583333333 385.56
2009.0416666667 386.93
2009.125    387.42
2009.2083333333 388.77
2009.2916666667 389.46
2009.375    390.19
2009.4583333333 389.44
2009.5416666667 387.91
2009.625    385.92
2009.7083333333 384.79
2009.7916666667 384.39
2009.875    386
2009.9583333333 387.27
2010.0416666667 388.45
2010.125    389.82
2010.2083333333 391.08
2010.2916666667 392.46
2010.375    392.95
2010.4583333333 392.03
2010.5416666667 390.13
2010.625    388.15
2010.7083333333 386.8
2010.7916666667 387.18
2010.875    388.59
2010.9583333333 389.68
2011.0416666667 391.19
2011.125    391.76
2011.2083333333 392.4
2011.2916666667 393.28
2011.375    394.16
2011.4583333333 393.68
2011.5416666667 392.39
2011.625    390.08
2011.7083333333 389
2011.7916666667 388.92
2011.875    390.2
2011.9583333333 391.8
2012.0416666667 393.09
2012.125    393.65
